2868, 5732
2870, 1888
2871, 10273
2872, 1274
2873, 8827
2874, 8608
2875, 117
2876, 2976
2877, 9377
2878, 4341
2879, 393
2880, 2966
2881, 6386
2882, 2
2883, 9124
2884, 11178
2885, 1227
2886, 4872
2887, 987
2888, 3899
2890, 935
2891, 2009
2893, 34709
2894, 7231
2895, 1711
2896, 2733
2897, 2638
2898, 8184
2899, 1179
2900, 11201
2901, 19514
2902, 18052
2903, 697
2904, 6761
2905, 1320
2906, 5545
2907, 889
2908, 10685
2909, 800
2910, 13866
2911, 2061
2912, 37669
2913, 6451
2914, 2473
2915, 5223
2916, 27800
2917, 1094
2918, 8331
2919, 6690
2920, 13035
2921, 2139
2922, 2079
2924, 3952
2925, 1825
2927, 22581
2929, 13352
2930, 32879
2931, 2331
2932, 12395
2933, 32719
2934, 15145
2936, 7067
2938, 21554
2939, 273
2941, 1946
2942, 401
2943, 7131
2944, 20220
2946, 1492
2949, 13467
2950, 521
2951, 12761
2952, 11383
2955, 29028
2956, 17467
2957, 1818
2958, 26045
2959, 8767
2961, 1888
2962, 663
2963, 28268
2965, 95
2966, 17253
2968, 2803
2969, 1253
2970, 1492
2972, 10320
2975, 19765
2976, 2042
2977, 2670
2978, 3390
2979, 13467
2981, 1641
2982, 3879
2983, 9190
2984, 26525
2985, 14501
2986, 3571
2987, 7783
2988, 10289
2990, 13401
2992, 91
2994, 3987
2995, 649
2996, 5464
2998, 19417
2999, 882
3000, 304
3001, 4542
3003, 7573
3007, 5131
3008, 2156
3009, 5534
3012, 6609
3013, 733
3014, 17024
3015, 1723
3016, 9092
3019, 10364
3020, 37826
3021, 22914
3023, 2805
3024, 3504
3025, 267
3026, 3271
3027, 35610
3028, 7360
3029, 5381
3030, 3896
3032, 11428
3033, 15816
3035, 2498
3036, 8345
3037, 1903
3039, 4222
3040, 169
3041, 6690
3042, 8735
3046, 12187
3047, 40345
3048, 87
3049, 2498
3054, 1463
3055, 16677
3056, 3254
3057, 1689
3058, 2086
3059, 16502
3063, 7462
3064, 4870
3065, 683
3066, 50
3067, 619
3069, 849
3070, 27127
3071, 2079
3073, 2778
3075, 13815
3076, 9173
3078, 2906
3079, 2976
3080, 10328
3081, 2626
3082, 30003
3083, 5376
3085, 368
3086, 2139
3087, 581
3089, 19607
3091, 4126
3092, 8212
3093, 32686
3094, 2420
3095, 267
3096, 2526
3097, 13
3098, 11391
3100, 683
3102, 15071
3105, 17807
3106, 5761
3107, 28437
3109, 2996
3110, 2045
3111, 7850
3114, 1488
3115, 12306
3116, 2725
3117, 21226
3119, 2976
3120, 9100
3122, 12304
3123, 29735
3124, 38281
3125, 6867
3126, 702
3129, 1575
3130, 10562
3131, 18052
3133, 2875
3134, 12282
3136, 11733
3137, 19459
3138, 7241
3139, 18372
3141, 5221
3142, 1244
3143, 30353
3144, 2340
3145, 4776
3147, 434
3148, 40345
3149, 12395
3150, 14291
3152, 2117
3153, 3483
3155, 4698
3156, 27391
3157, 2113
3158, 11619
3159, 7018
3161, 5381
3162, 10562
3164, 948
3165, 17073
3166, 37826
3167, 1343
3168, 9327
3169, 298
3170, 2331
3171, 3254
3172, 7963
3173, 3952
3174, 16361
3176, 541
3177, 47
3179, 21735
3180, 272
3181, 2877
3182, 8129
3183, 7069
3184, 7099
3185, 2295
3186, 17519
3188, 2061
3189, 38281
3190, 1901
3192, 1901
3193, 401
3194, 4027
3196, 5659
3197, 401
3198, 1363
3199, 27707
3200, 3874
3201, 1094
3203, 28268
3204, 1421
3205, 2470
3206, 11612
3207, 2725
3208, 1018
3211, 551
3212, 5716
3213, 2281
3215, 14372
3217, 7145
3218, 12406
3219, 3952
3220, 9454
3221, 2972
3222, 7131
3224, 2087
3225, 3
3226, 7263
3227, 267
3228, 1901
3229, 1394
3230, 13786
3232, 2476
3234, 16065
3235, 29735
3236, 3633
3237, 34094
3238, 10248
3239, 38110
3240, 454
3241, 1428
3242, 9343
3243, 38378
3244, 24216
3245, 910
3246, 3462
3247, 448
3248, 1787
3249, 363
3250, 189
3251, 1040
3252, 1441
3253, 686
3254, 5716
3255, 12133
3256, 2371
3258, 12920
3261, 2042
3262, 282
3263, 523
3264, 1511
3265, 30507
3266, 7850
3267, 9377
3268, 1725
3269, 645
3270, 1079
3271, 322
3272, 2541
3273, 5740
3274, 3946
3275, 12305
3276, 919
3277, 3320
3278, 5740
3279, 326
3280, 7591
3281, 3007
3282, 3226
3283, 23669
3284, 11178
3287, 2734
3288, 646
3289, 8212
3290, 2875
3291, 1750
3292, 8922
3293, 42682
3294, 5091
3295, 2805
3296, 1933
3297, 13188
3298, 12761
3299, 5407
3300, 6496
3301, 3125
3302, 36537
3303, 13
3304, 4985
3305, 10273
3307, 9219
3308, 683
3309, 2085
3310, 16540
3311, 9173
3312, 10620
3313, 161
3314, 3849
3315, 3571
3316, 38437
3317, 5528
3318, 4985
3319, 1852
3320, 1888
3323, 3390
3324, 269
3325, 13764
3326, 467
3327, 2982
3328, 273
3329, 21868
3331, 2703
3332, 3254
3333, 174
3334, 6862
3335, 255
